공고_ID,기업명,공고_제목,직무명,시작일,마감일,기업_분류,근무지,문항_개수,문항_질문,문항_글자수,URL,포스터,공고_본문,수집일시,회사_로고,채용_형태
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,교통안전처_청년인턴(사무)_공익제보단 민원응대 및 부서 사무보조,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,교통안전처_청년인턴(사무)_지원 사업 수행 및 운수종사자격 민원 상담 등,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,기후탄소물류처_위촉연구원6급_화물운송산업 정책 연구 및 행정 지원,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,탄소중립정책팀_위촉연구원6급_수송부문 탄소중립사업 연구보조(목표관리제),2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,탄소중립정책팀_위촉연구원6급_수송부문 탄소중립사업 연구보조(외부사업),2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,모빌리티지원센터_청년인턴(사무)_행정업무(모빌리티 지원센터 업무 보조),2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,실증사업처_청년인턴(사무)_행정업무(교통안전 특별실태조사 업무 보조),2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,검사기획처_청년인턴(사무)_행정업무(이륜자동차 업무 등 사무보조),2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,첨단검사전략처_청년인턴(사무)_자동차검사 기술인력 교육 업무 보조,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,기술안전처_청년인턴(사무)_운행 자동차 수시점검 지원 사업 회계업무 등,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,항공안전처_위촉연구원6급_초경량비행장치 사고조사 업무 지원,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
